time_s,fid_source_v,adc_differential_v
0.0099764,9.95049605e-07,-0.00014481000000010624
0.0099814,9.97863301e-07,-0.00012853000000001558
0.0099864,9.96215433e-07,-0.00011179000000005601
0.0099914,9.90113417e-07,-9.465999999980212e-05
0.0099964,9.79584581e-07,-7.722000000009999e-05
0.0100014,9.64676048e-07,-5.9540000000080084e-05
0.0100064,9.45454521e-07,-4.169999999970031e-05
0.0100114,9.22005987e-07,-2.378999999974596e-05
0.0100164,8.9443533e-07,-5.8799999997916075e-06
0.0100214,8.62865865e-07,1.1950000000204852e-05
0.0100264,8.27438783e-07,2.9609999999902215e-05
0.0100314,7.88312523e-07,4.704000000010922e-05
0.0100364,7.45662062e-07,6.414000000010134e-05
0.0100414,6.99678128e-07,8.085000000024323e-05
0.0100464,6.50566357e-07,9.708000000019368e-05
0.0100514,5.98546364e-07,0.00011276999999987325
0.0100564,5.43850765e-07,0.00012785000000015145
0.0100614,4.86724138e-07,0.00014225000000012145
0.0100664,4.27421926e-07,0.00015590000000020865
0.0100714,3.66209298e-07,0.00016873999999988953
0.0100764,3.0335996e-07,0.00018071999999991206
0.0100814,2.39154934e-07,0.0001917800000001968
0.0100864,1.73881302e-07,0.00020187000000015942
0.0100914,1.07830919e-07,0.00021095000000004305
0.0100964,4.12991094e-08,0.00021898000000009077
0.0101014,-2.54166518e-08,0.00022591000000016237
0.0101064,-9.20180707e-08,0.00023172999999987454
0.0101114,-1.58207368e-07,0.00023639999999991446
0.0101164,-2.23688609e-07,0.0002398999999999596
0.0101214,-2.8816903e-07,0.0002422200000000707
0.0101264,-3.51360343e-07,0.00024333999999992528
0.0101314,-4.12980028e-07,0.0002432599999999674
0.0101364,-4.72752595e-07,0.00024198000000019704
0.0101414,-5.30410814e-07,0.00023951000000010936
0.0101464,-5.85696913e-07,0.00023586000000008767
0.0101514,-6.38363729e-07,0.0002310400000000712
0.0101564,-6.8817581e-07,0.0002250799999998776
0.0101614,-7.34910472e-07,0.00021798999999989022
0.0101664,-7.78358794e-07,0.00020982000000024925
0.0101714,-8.18326548e-07,0.0002005999999998842
0.0101764,-8.54635072e-07,0.00019036999999988424
0.0101814,-8.87122066e-07,0.00017917000000000627
0.0101864,-9.15642318e-07,0.00016705999999988563
0.0101914,-9.40068352e-07,0.00015409000000010664
0.0101964,-9.60291002e-07,0.00014032000000030465
0.0102014,-9.76219894e-07,0.000125810000000115
0.0102064,-9.87783854e-07,0.00011062000000006122
0.0102114,-9.94931224e-07,9.4820000000162e-05
0.0102164,-9.97630095e-07,7.848999999993111e-05
0.0102214,-9.95868446e-07,6.168999999989211e-05
0.0102264,-9.89654201e-07,4.450000000000287e-05
0.0102314,-9.7901519e-07,2.700000000022129e-05
0.0102364,-9.6399903e-07,9.260000000121948e-06
0.0102414,-9.44672903e-07,-8.629999999953952e-06
0.0102464,-9.21123265e-07,-2.659000000004852e-05
0.0102514,-8.93455453e-07,-4.4549999999699e-05
0.0102564,-8.61793214e-07,-6.242999999983567e-05
0.0102614,-8.26278155e-07,-8.014000000011734e-05
0.0102664,-7.87069109e-07,-9.761000000008124e-05
0.0102714,-7.44341421e-07,-0.00011474999999983027
0.0102764,-6.98286167e-07,-0.00013149999999972906
0.0102814,-6.49109299e-07,-0.0001477699999998805
0.0102864,-5.97030725e-07,-0.00016348999999982183
0.0102914,-5.42283322e-07,-0.0001785999999999177
0.0102964,-4.851119e-07,-0.00019301999999976616
0.0103014,-4.25772101e-07,-0.0002066899999997318
0.0103064,-3.64529263e-07,-0.00021954999999973523
0.0103114,-3.01657228e-07,-0.000231539999999697
0.0103164,-2.37437118e-07,-0.00024261999999986017
0.0103214,-1.72156083e-07,-0.0002527099999998228
0.0103264,-1.06106009e-07,-0.00026180000000008974
0.0103314,-3.95822222e-08,-0.00026981999999975415
0.0103364,2.71178404e-08,-0.00027674999999982575
0.0103414,9.36959547e-08,-0.0002825600000000428
0.0103464,1.59854445e-07,-0.0002872199999996994
0.0103514,2.25297516e-07,-0.00029069999999986607
0.0103564,2.89732574e-07,-0.00029300000000009874
0.0103614,3.52871533e-07,-0.00029408999999969154
0.0103664,4.14432109e-07,-0.0002939899999998552
0.0103714,4.74139074e-07,-0.0002926799999998231
0.0103764,5.31725493e-07,-0.0002901799999999177
0.0103814,5.86933915e-07,-0.00028648999999969504
0.0103864,6.39517524e-07,-0.00028162999999992167
0.0103914,6.8924124e-07,-0.00027562000000003195
0.0103964,7.35882775e-07,-0.0002684999999997828
0.0104014,7.79233623e-07,-0.0002602800000000016
0.0104064,8.19099992e-07,-0.00025100999999994045
0.0104114,8.55303675e-07,-0.00024072999999980027
0.0104164,8.87682839e-07,-0.00022947999999978208
0.0104214,9.16092755e-07,-0.00021731999999996532
0.0104264,9.40406441e-07,-0.00020429000000010689
0.0104314,9.60515232e-07,-0.00019045999999978136
0.0104364,9.76329263e-07,-0.00017589999999989558
0.0104414,9.87777875e-07,-0.00016064999999976237
0.0104464,9.94809925e-07,-0.00014479999999972293
0.0104514,9.97394019e-07,-0.0001284099999998567
0.0104564,9.9551865e-07,-0.00011156000000012156
0.0104614,9.8919225e-07,-9.43099999997088e-05
0.0104664,9.78443152e-07,-7.6759999999787e-05
0.0104714,9.63319462e-07,-5.896999999999153e-05
0.0104764,9.43888845e-07,-4.102999999977541e-05
0.0104814,9.20238224e-07,-2.3010000000045494e-05
0.0104864,8.92473386e-07,-4.999999999810711e-06
0.0104914,8.60718514e-07,1.2920000000082865e-05
0.0104964,8.25115629e-07,3.0670000000121433e-05
0.0105014,7.85823955e-07,4.818000000028633e-05
0.0105064,7.43019206e-07,6.536000000023634e-05
0.0105114,6.96892804e-07,8.21399999999528e-05
0.0105164,6.4765102e-07,9.843999999992192e-05
0.0105214,5.95514049e-07,0.00011419000000012502
0.0105264,5.40715032e-07,0.00012932000000009936
0.0105314,4.83499007e-07,0.00014377000000020956
0.0105364,4.24121819e-07,0.00015746000000005367
0.0105414,3.62848969e-07,0.00017032999999999632
0.0105464,2.99954436e-07,0.0001823400000002806
0.0105514,2.35719442e-07,0.00019341000000006048
0.0105564,1.70431201e-07,0.00020351999999990156
0.0105614,1.04381636e-07,0.00021260000000022927
0.0105664,3.78660658e-08,0.00022061999999989368
0.0105714,-2.88181064e-08,0.00022754000000002605
0.0105764,-9.53727284e-08,0.00023334000000030386
0.0105814,-1.6150023e-07,0.00023798000000008201
0.0105864,-2.26904954e-07,0.00024145000000030947
0.0105914,-2.91294477e-07,0.00024372000000028038
0.0105964,-3.5438092e-07,0.00024479999999993396
0.0106014,-4.15882231e-07,0.00024467000000027994
0.0106064,-4.75523448e-07,0.00024332999999998606
0.0106114,-5.33037931e-07,0.0002407899999998797
0.0106164,-5.88168549e-07,0.00023707000000028344
0.0106214,-6.40668834e-07,0.00023217000000030907
0.0106264,-6.9030408e-07,0.00022612000000021837
0.0106314,-7.36852394e-07,0.0002189500000002731
0.0106364,-7.80105687e-07,0.00021069000000029092
0.0106414,-8.19870603e-07,0.00020137000000008953
0.0106464,-8.55969388e-07,0.00019104000000025323
0.0106514,-8.88240679e-07,0.00017974000000009482
0.0106564,-9.16540228e-07,0.00016753000000013785
0.0106614,-9.40741548e-07,0.0001544500000001392
0.0106664,-9.60736476e-07,0.00014057000000011755
0.0106714,-9.76435657e-07,0.00012595000000015233
0.0106764,-9.87768943e-07,0.00011066000000026222
0.0106814,-9.94685709e-07,9.475000000014333e-05
0.0106864,-9.97155075e-07,7.831000000013688e-05
0.0106914,-9.95166048e-07,6.139999999987822e-05
0.0106964,-9.88727568e-07,4.411000000015264e-05
0.0107014,-9.77868468e-07,2.6510000000090628e-05
0.0107064,-9.62637347e-07,8.670000000154943e-06
0.0107114,-9.43102351e-07,-9.3199999997573e-06
0.0107164,-9.19350867e-07,-2.737999999968821e-05
0.0107214,-8.91489135e-07,-4.543000000012398e-05
0.0107264,-8.59641771e-07,-6.338999999977446e-05
0.0107314,-8.23951209e-07,-8.118999999995324e-05
0.0107364,-7.84577064e-07,-9.872999999993581e-05
0.0107414,-7.41695422e-07,-0.0001159399999997035
0.0107464,-6.95498046e-07,-0.00013275000000012582
0.0107514,-6.46191523e-07,-0.00014907999999991262
0.0107564,-5.93996341e-07,-0.0001648599999999334
0.0107614,-5.39145899e-07,-0.00018000999999978617
0.0107664,-4.81885465e-07,-0.0001944699999998356
0.0107714,-4.22471083e-07,-0.00020818000000000225
0.0107764,-3.61168421e-07,-0.00022106999999982335
0.0107814,-2.98251588e-07,-0.00023308000000010765
0.0107864,-2.34001909e-07,-0.00024415999999982674
0.0107914,-1.68706663e-07,-0.0002542700000001119
0.0107964,-1.02657802e-07,-0.00026334999999999553
0.0108014,-3.61506449e-08,-0.0002713599999997207
0.0108064,3.05174452e-08,-0.0002782799999998531
0.0108114,9.70483873e-08,-0.00028405999999980835
0.0108164,1.63144717e-07,-0.0002886900000000914
0.0108214,2.28510917e-07,-0.0002921399999999963
0.0108264,2.92854737e-07,-0.00029439000000008875
0.0108314,3.558885e-07,-0.00029543999999992465
0.0108364,4.17330391e-07,-0.00029528000000000887
0.0108414,4.76905715e-07,-0.0002939099999998973
0.0108464,5.34348125e-07,-0.0002913399999999733
0.0108514,5.89400813e-07,-0.00028757999999973194
0.0108564,6.41817658e-07,-0.00028264000000000067
0.0108614,6.9136433e-07,-0.0002765600000000923
0.0108664,7.37819329e-07,-0.0002693400000000068
0.0108714,7.80974985e-07,-0.00026103999999982364
0.0108764,8.20638379e-07,-0.0002516699999999261
0.0108814,8.5663221e-07,-0.00024129999999988883
0.0108864,8.88795584e-07,-0.0002299500000000343
0.0108914,9.16984737e-07,-0.0002176899999999371
0.0108964,9.41073675e-07,-0.00020456999999973746
0.0109014,9.60954736e-07,-0.00019064000000001968
0.0109064,9.76539076e-07,-0.00017596999999991425
0.0109114,9.8775706e-07,-0.0001606199999999447
0.0109164,9.94558578e-07,-0.0001446700000000689
0.0109214,9.96913266e-07,-0.00012817999999992225
0.0109264,9.94810643e-07,-0.00011121999999996746
0.0109314,9.88260157e-07,-9.388000000010166e-05
0.0109364,9.77291142e-07,-7.622999999989943e-05
0.0109414,9.61952689e-07,-5.834999999976276e-05
0.0109464,9.42313423e-07,-4.0320000000093614e-05
0.0109514,9.18461198e-07,-2.2219999999961715e-05
0.0109564,8.90502704e-07,-4.119999999829815e-06
0.0109614,8.58562988e-07,1.3870000000082428e-05
0.0109664,8.22784899e-07,3.170000000007889e-05
0.0109714,7.83328443e-07,4.928000000026245e-05
0.0109764,7.40370073e-07,6.65200000002919e-05
0.0109814,6.94101895e-07,8.336000000008781e-05
0.0109864,6.44730815e-07,9.971000000019714e-05
0.0109914,5.92477606e-07,0.00011551000000009637
0.0109964,5.37575928e-07,0.0001306800000002717
0.0110014,4.8027128e-07,0.00014516000000019957
0.0110064,4.20819899e-07,0.00015888000000030544
0.0110114,3.59487622e-07,0.00017178000000006577
0.0110164,2.9654869e-07,0.00018378999999990597
0.0110214,2.32284526e-07,0.00019488000000000838
0.0110264,1.66982473e-07,0.00020497999999991023
0.0110314,1.00934515e-07,0.00021406000000023795
0.0110364,3.44359643e-08,0.00022206999999996313
0.0110414,-3.22158521e-08,0.00022897000000021706
0.0110464,-9.87229271e-08,0.0002347400000002331
0.0110514,-1.64787903e-07,0.00023935000000019357
0.0110564,-2.30115403e-07,0.00024278000000022004
0.0110614,-2.94413348e-07,0.00024500999999998996
0.0110664,-3.5739427e-07,0.0002460300000000082
0.0110714,-4.18776587e-07,0.00024585000000021395
0.0110764,-4.78285871e-07,0.0002444500000002847
0.0110814,-5.35656071e-07,0.00024185000000009893
0.0110864,-5.90630703e-07,0.00023805000000010068
0.0110914,-6.42963994e-07,0.00023308000000010765
0.0110964,-6.92421986e-07,0.00022695000000005905
0.0111014,-7.38783578e-07,0.00021969000000021666
0.0111064,-7.81841516e-07,0.0002113500000002766
0.0111114,-8.21403319e-07,0.0002019400000001781
0.0111164,-8.5729214e-07,0.00019152000000000058
0.0111214,-8.89347555e-07,0.00018012999999994506
0.0111264,-9.17426283e-07,0.00016782000000015174
0.0111314,-9.41402821e-07,0.00015465000000025597
0.0111364,-9.61170013e-07,0.0001406699999999539
0.0111414,-9.76639522e-07,0.00012596000000009155
0.0111464,-9.87742227e-07,0.00011055999999998178
0.0111514,-9.94428534e-07,9.455999999996578e-05
0.0111564,-9.96668593e-07,7.802000000012299e-05
0.0111614,-9.94452437e-07,6.102999999990644e-05
0.0111664,-9.8779002e-07,4.3639999999900425e-05
0.0111714,-9.76711178e-07,2.5949999999941298e-05
0.0111764,-9.61265491e-07,8.020000000108496e-06
0.0111814,-9.41522066e-07,-1.0049999999761638e-05
0.0111864,-9.1756922e-07,-2.819000000009453e-05
0.0111914,-8.89514095e-07,-4.631000000010488e-05
0.0111964,-8.57482169e-07,-6.434999999971325e-05
0.0112014,-8.21616704e-07,-8.220999999997147e-05
0.0112064,-7.82078095e-07,-9.981000000003348e-05
0.0112114,-7.39043164e-07,-0.00011707999999988061
0.0112164,-6.92704359e-07,-0.00013394999999993829
0.0112214,-6.432689e-07,-0.00015031999999992607
0.0112264,-5.9095785e-07,-0.00016613999999970375
0.0112314,-5.36005126e-07,-0.00018132999999975752
0.0112364,-4.78656455e-07,-0.00019582000000006872
0.0112414,-4.19168273e-07,-0.0002095399999997305
0.0112464,-3.5780658e-07,-0.00022244999999987414
0.0112514,-2.94845747e-07,-0.00023447000000009766
0.0112564,-2.30567297e-07,-0.00024554999999981675
0.0112614,-1.65258636e-07,-0.0002556499999997186
0.0112664,-9.9211777e-08,-0.0002647300000000463
0.0112714,-3.27220288e-08,-0.00027271999999989305
0.0112764,3.39133226e-08,-0.0002796199999997029
0.0112814,1.00396343e-07,-0.0002853699999998405
0.0112864,1.66429783e-07,-0.0002899599999999225
0.0112914,2.31718406e-07,-0.0002933700000000705
0.0112964,2.95970308e-07,-0.000295579999999962
0.0113014,3.58898225e-07,-0.00029658000000010176
0.0113064,4.20220814e-07,-0.00029636000000010654
0.0113114,4.79663914e-07,-0.00029492999999991554
0.0113164,5.36961768e-07,-0.0002922999999999121
0.0113214,5.91858217e-07,-0.00028845999999971284
0.0113264,6.44107838e-07,-0.0002834499999999629
0.0113314,6.93477046e-07,-0.0002772900000000966
0.0113364,7.39745139e-07,-0.00026999000000005324
0.0113414,7.82705279e-07,-0.0002616099999999122
0.0113464,8.22165424e-07,-0.0002521600000000568
0.0113514,8.57949179e-07,-0.00024168999999973906
0.0113564,8.89896593e-07,-0.00023025999999992663
0.0113614,9.17864864e-07,-0.00021790999999993232
0.0113664,9.41728987e-07,-0.00020468999999989634
0.0113714,9.61382307e-07,-0.00019066999999983736
0.0113764,9.76736995e-07,-0.0001759099999998348
0.0113814,9.87724446e-07,-0.00016046999999996814
0.0113864,9.94295578e-07,-0.00014441999999981192
0.0113914,9.96421059e-07,-0.00012783999999976814
0.0113964,9.94091432e-07,-0.00011079999999985546
0.0114014,9.8731716e-07,-9.338000000003177e-05
0.0114064,9.76128577e-07,-7.563999999993243e-05
0.0114114,9.60575757e-07,-5.767999999983786e-05
0.0114164,9.40728282e-07,-3.9569999999766736e-05
0.0114214,9.16674938e-07,-2.140000000006026e-05
0.0114264,8.88523313e-07,-3.2399999998489193e-06
0.0114314,8.56399319e-07,1.4830000000021215e-05
0.0114364,8.20446628e-07,3.271000000015789e-05
0.0114414,7.80826026e-07,5.03499999999768e-05
0.0114464,7.377147e-07,6.764000000014647e-05
0.0114514,6.91305441e-07,8.452000000014337e-05
0.0114564,6.41805783e-07,0.00010091999999994883
0.0114614,5.89437077e-07,0.00011675000000010982
0.0114664,5.34433497e-07,0.00013195000000010282
0.0114714,4.77040997e-07,0.00014644999999990915
0.0114764,4.1751621e-07,0.00016018999999989347
0.0114814,3.56125298e-07,0.0001730900000000979
0.0114864,2.93142764e-07,0.00018512000000026063
0.0114914,2.28850227e-07,0.00019619999999997972
0.0114964,1.63535157e-07,0.00020629999999988158
0.0115014,9.74895947e-08,0.00021535999999988675
0.0115064,3.10088431e-08,0.00022335000000017757
0.0115114,-3.5609852e-08,0.00023023000000010896
0.0115164,-1.02068631e-07,0.00023597000000030732
0.0115214,-1.68070353e-07,0.0002405400000000668
0.0115264,-2.33319923e-07,0.0002439299999998923
0.0115314,-2.97525612e-07,0.0002461099999999661
0.0115364,-3.60400362e-07,0.0002470800000002882
0.0115414,-4.21663069e-07,0.0002468399999999704
0.0115464,-4.81039839e-07,0.00024537999999996174
0.0115514,-5.38265212e-07,0.00024271000000020138
0.0115564,-5.93083353e-07,0.00023884000000018446
0.0115614,-6.45249189e-07,0.00023380000000017276
0.0115664,-6.9452951e-07,0.00022759000000016627
0.0115714,-7.40704011e-07,0.0002202600000003052
0.0115764,-7.83566273e-07,0.00021183000000002394
0.0115814,-8.22924691e-07,0.00020233999999996755
0.0115864,-8.58603326e-07,0.00019182999999989292
0.0115914,-8.90442695e-07,0.0001803599999998795
0.0115964,-9.18300482e-07,0.00016796000000018907
0.0116014,-9.42052174e-07,0.0001546999999999521
0.0116064,-9.61591619e-07,0.0001406400000001362
0.0116114,-9.76831498e-07,0.00012583999999993267
0.0116164,-9.87703717e-07,0.0001103600000003091
0.0116214,-9.94159713e-07,9.426999999995189e-05
0.0116264,-9.96170665e-07,7.765000000015121e-05
0.0116314,-9.93727631e-07,6.057000000003754e-05
0.0116364,-9.86841579e-07,4.3100000000073635e-05
0.0116414,-9.75543344e-07,2.5330000000156616e-05
0.0116464,-9.59883489e-07,7.340000000244373e-06
0.0116514,-9.39932076e-07,-1.0810000000027742e-05
0.0116564,-9.15778355e-07,-2.9009999999995983e-05
0.0116614,-8.87530363e-07,-4.7200000000025e-05
0.0116664,-8.55314442e-07,-6.529999999971281e-05
0.0116714,-8.19274675e-07,-8.321000000011125e-05
0.0116764,-7.79572239e-07,-0.00010086999999980861
0.0116814,-7.36384685e-07,-0.00011817999999985673
0.0116864,-6.89905146e-07,-0.00013507999999973208
0.0116914,-6.40341469e-07,-0.00015148999999992085
0.0116964,-5.87915292e-07,-0.0001673399999999603
0.0117014,-5.32861046e-07,-0.00018254999999989252
0.0117064,-4.75424911e-07,-0.00019706000000008217
0.0117114,-4.15863714e-07,-0.0002108000000000665
0.0117164,-3.54443782e-07,-0.00022370999999976604
0.0117214,-2.91439746e-07,-0.00023572999999998956
0.0117264,-2.27133322e-07,-0.00024680999999970865
0.0117314,-1.61812041e-07,-0.00025690000000011537
0.0117364,-9.57679725e-08,-0.00026594999999973723
0.0117414,-2.92964119e-08,-0.0002739300000000888
0.0117464,3.73054357e-08,-0.00028078999999969767
0.0117514,1.03739786e-07,-0.0002865199999999568
0.0117564,1.69709608e-07,-0.00029106999999983785
0.0117614,2.34919949e-07,-0.00029442999999984565
0.0117664,2.99079256e-07,-0.000296590000000041
0.0117714,3.61900678e-07,-0.00029754000000004055
0.0117764,4.23103349e-07,-0.0002972599999999659
0.0117814,4.82413644e-07,-0.00029576999999969544
0.0117864,5.39566401e-07,-0.0002930700000001174
0.0117914,5.94306108e-07,-0.0002891699999998387
0.0117964,6.46388044e-07,-0.0002840900000000701
0.0118014,6.95579375e-07,-0.00027784999999980187
0.0118064,7.41660192e-07,-0.0002704799999997398
0.0118114,7.84424496e-07,-0.00026200999999970165
0.0118164,8.23681119e-07,-0.00025247999999988835
0.0118214,8.5925458e-07,-0.00024193999999999605
0.0118264,8.90985863e-07,-0.00023041999999984242
0.0118314,9.18733137e-07,-0.000217979999999951
0.0118364,9.42372382e-07,-0.00020467999999995712
0.0118414,9.6179795e-07,-0.00019057999999994024
0.0118464,9.7692303e-07,-0.00017573000000004058
0.0118514,9.87680043e-07,-0.00016020999999977192
0.0118564,9.9402094e-07,-0.00014409000000004113
0.0118614,9.95917414e-07,-0.00012743000000003946
0.0118664,9.93361036e-07,-0.0001103099999997248
0.0118714,9.8636328e-07,-9.280999999994322e-05
0.0118764,9.74955481e-07,-7.49999999998252e-05
0.0118814,9.59188692e-07,-5.696999999971197e-05
0.0118864,9.39133452e-07,-3.88000000000055e-05
0.0118914,9.14879475e-07,-2.0559999999836265e-05
0.0118964,8.86535248e-07,-2.3399999999895726e-06
0.0119014,8.54227542e-07,1.5770000000081552e-05
0.0119064,8.18100851e-07,3.371000000029767e-05
0.0119114,7.7831674e-07,5.138999999987348e-05
0.0119164,7.35053125e-07,6.872000000024414e-05
0.0119214,6.88503479e-07,8.563999999999794e-05
0.0119264,6.38875963e-07,0.00010206000000012594
0.0119314,5.863925e-07,0.00011792000000010461
0.0119364,5.31287778e-07,0.00013313999999997606
0.0119414,4.73808201e-07,0.0001476500000001657
0.0119464,4.14210791e-07,0.00016139000000015002
0.0119514,3.52762037e-07,0.00017430000000029366
0.0119564,2.89736699e-07,0.0001863200000000731
0.0119614,2.25416586e-07,0.00019740000000023628
0.0119664,1.60089293e-07,0.00020748000000025968
0.0119714,9.40469152e-08,0.00021651999999994231
0.0119764,2.75847401e-08,0.00022447999999997137
0.0119814,-3.90000691e-08,0.00023133000000008508
0.0119864,-1.05409805e-07,0.00023704000000002168
0.0119914,-1.71347545e-07,0.00024157000000002427
0.0119964,-2.36518481e-07,0.0002449100000001536
0.0120014,-3.00631237e-07,0.0002470400000000872
0.0120064,-3.63399169e-07,0.0002479600000002691
0.0120114,-4.24541651e-07,0.00024765999999987187
0.0120164,-4.83785326e-07,0.00024614000000022784
0.0120214,-5.40865332e-07,0.00024340000000000472
0.0120264,-5.9552648e-07,0.00023946999999990837
0.0120314,-6.47524402e-07,0.00023434999999993877
0.0120364,-6.96626639e-07,0.00022808000000029693
0.0120414,-7.42613681e-07,0.0002206700000000339
0.0120464,-7.85279947e-07,0.00021216000000023882
0.0120514,-8.24434709e-07,0.00020260000000016376
0.0120564,-8.5990294e-07,0.00019201000000013124
0.0120614,-8.91526096e-07,0.0001804500000002207
0.0120664,-9.19162828e-07,0.00016798000000006752
0.0120714,-9.42689612e-07,0.00015463999999987266
0.0120764,-9.62001301e-07,0.00014050000000009888
0.0120814,-9.77011594e-07,0.00012560999999999822
0.0120864,-9.87653426e-07,0.00011004999999997267
0.0120914,-9.93879261e-07,9.389000000004089e-05
0.0120964,-9.95661309e-07,7.719000000028231e-05
0.0121014,-9.9299165e-07,6.0040000000149973e-05
0.0121064,-9.85882266e-07,4.251000000010663e-05
0.0121114,-9.74364992e-07,2.4670000000170944e-05
0.0121164,-9.58491367e-07,6.610000000240035e-06
0.0121214,-9.38332412e-07,-1.1589999999728207e-05
0.0121264,-9.13978302e-07,-2.9859999999715114e-05
0.0121314,-8.85537972e-07,-4.8099999999884346e-05
0.0121364,-8.53138624e-07,-6.623999999977315e-05
0.0121414,-8.16925159e-07,-8.419999999986771e-05
0.0121464,-7.77059532e-07,-0.00010188999999982684
0.0121514,-7.33720024e-07,-0.00011924000000007595
0.0121564,-6.87100445e-07,-0.0001361799999997082
0.0121614,-6.37409271e-07,-0.00015260999999977543
0.0121664,-5.84868707e-07,-0.00016847999999969332
0.0121714,-5.29713698e-07,-0.00018370000000000886
0.0121764,-4.72190873e-07,-0.00019821999999969364
0.0121814,-4.12557447e-07,-0.00021196000000012205
0.0121864,-3.51080068e-07,-0.0002248699999998216
0.0121914,-2.88033626e-07,-0.0002368800000001059
0.0121964,-2.23700025e-07,-0.00024794999999988576
0.0122014,-1.58366919e-07,-0.00025801999999996994
0.0122064,-9.23264278e-08,-0.00026704999999971335
0.0122114,-2.58738324e-08,-0.0002749999999998032
0.0122164,4.06937477e-08,-0.00028183000000003844
0.0122214,1.07078682e-07,-0.0002875200000000966
0.0122264,1.72984159e-07,-0.00029202999999977663
0.0122314,2.38115515e-07,-0.0002953400000000883
0.0122364,3.0218155e-07,-0.00029744999999969934
0.0122414,3.64895831e-07,-0.00029834000000006355
0.0122464,4.2597797e-07,-0.0002980099999998487
0.0122514,4.85154882e-07,-0.0002964599999999429
0.0122564,5.42162001e-07,-0.0002936899999999021
0.0122614,5.96744467e-07,-0.00028972999999998805
0.0122664,6.48658261e-07,-0.0002845799999997567
0.0122714,6.97671301e-07,-0.00027825999999997464
0.0122764,7.43564475e-07,-0.0002708199999998939
0.0122814,7.86132625e-07,-0.0002622799999998371
0.0122864,8.2518546e-07,-0.0002526700000000659
0.0122914,8.60548406e-07,-0.00024204999999977161
0.0122964,8.92063394e-07,-0.00023045000000010418
0.0123014,9.19589557e-07,-0.00021793999999975
0.0123064,9.43003864e-07,-0.00020455999999979824
0.0123114,9.62201672e-07,-0.00019037999999982347
0.0123164,9.77097191e-07,-0.00017545999999990514
0.0123214,9.87623866e-07,-0.0001598700000000619
0.0123264,9.93734678e-07,-0.00014366999999992913
0.0123314,9.9540235e-07,-0.0001269399999999088
0.0123364,9.92619475e-07,-0.00010975000000001955
0.0123414,9.8539854e-07,-9.218999999971444e-05
0.0123464,9.73771878e-07,-7.431999999996108e-05
0.0123514,9.5779152e-07,-5.622999999976841e-05
0.0123564,9.3752896e-07,-3.799999999998249e-05
0.0123614,9.1307484e-07,-1.9710000000117134e-05
0.0123664,8.8453854e-07,-1.4500000000694513e-06
0.0123714,8.52047691e-07,1.6720000000081114e-05
0.0123764,8.15747604e-07,3.469000000011491e-05
0.0123814,7.75800621e-07,5.2399999999952485e-05
0.0123864,7.32385386e-07,6.977000000008005e-05
0.0123914,6.85696049e-07,8.671000000015638e-05
0.0123964,6.35941396e-07,0.00010315000000016283
0.0124014,5.83343918e-07,0.00011902000000008073
0.0124064,5.28138812e-07,0.0001342499999998914
0.0124114,4.70572932e-07,0.00014877000000002027
0.0124164,4.10903685e-07,0.0001625100000000046
0.0124214,3.4939788e-07,0.00017542000000014824
0.0124264,2.86330535e-07,0.00018742000000004921
0.0124314,2.21983644e-07,0.00019847999999988986
0.0124364,1.56644922e-07,0.0002085400000000348
0.0124414,9.0606515e-08,0.00021756000000028308
0.0124464,2.41636935e-08,0.0002254999999999896
0.0124514,-4.23864667e-08,0.00023230999999990232
0.0124564,-1.08746413e-07,0.0002379700000001428
0.0124614,-1.74619446e-07,0.0002424599999999444
0.0124664,-2.39711046e-07,0.0002457499999999335
0.0124714,-3.03730193e-07,0.0002478400000001102
0.0124764,-3.66390661e-07,0.00024870000000021264
0.0124814,-4.27412305e-07,0.0002483400000001801
0.0124864,-4.86522309e-07,0.0002467600000000125
0.0124914,-5.43456407e-07,0.00024396000000015405
0.0124964,-5.97960065e-07,0.00023996000000003903
0.0125014,-6.49789617e-07,0.00023477000000005077
0.0125064,-6.98713358e-07,0.00022842999999994618
0.0125114,-7.44512575e-07,0.00022095000000010856
0.0125164,-7.86982529e-07,0.0002123599999999115
0.0125214,-8.25933369e-07,0.00020271999999987855
0.0125264,-8.61190979e-07,0.00019206000000027146
0.0125314,-8.92597757e-07,0.00018042999999989817
0.0125364,-9.20013322e-07,0.00016788000000023118
0.0125414,-9.43315139e-07,0.00015447000000001765
0.0125464,-9.62399066e-07,0.00014025000000028598
0.0125514,-9.77179821e-07,0.00012530000000010588
0.0125564,-9.87591365e-07,0.00010967000000006166
0.0125614,-9.93587192e-07,9.344000000011121e-05
0.0125664,-9.95140541e-07,7.666999999988988e-05
0.0125714,-9.92244514e-07,5.946000000012219e-05
0.0125764,-9.84912104e-07,4.186000000006018e-05
0.0125814,-9.73176144e-07,2.396999999998428e-05
0.0125864,-9.57089152e-07,5.849999999973932e-06
0.0125914,-9.36723101e-07,-1.2399999999690436e-05
0.0125964,-9.12169092e-07,-3.0709999999878335e-05
0.0126014,-8.83536955e-07,-4.899999999974369e-05
0.0126064,-8.50954748e-07,-6.717999999983348e-05
0.0126114,-8.14568191e-07,-8.516999999974573e-05
0.0126164,-7.74540011e-07,-0.00010289999999990584
0.0126214,-7.31049217e-07,-0.0001202700000000334
0.0126264,-6.84290296e-07,-0.0001372299999999882
